5	0.3333333333333333
6	0.29166666666666663
7	0.25
8	0.22718253968253974
9	0.20907029478458042
10	0.19419729206963246
11	0.17436661698956776
12	0.16153846153846144
13	0.1528265548884104
14	0.14144620811287476
15	0.13693910256410263
16	0.12909267480577133
17	0.12391731760454838
18	0.11533463287849234
19	0.11201941022769678
20	0.10946465542738815
21	0.10576810576810575
22	0.10174205826379751
23	0.09873188405797115
24	0.0935871404399323
25	0.09020156314273962
26	0.0903418803418803
27	0.08450255102040813
28	0.08212135428884207
29	0.0805383632969839
30	0.0786542338709677
31	0.07635586685516
32	0.07421508903467668
33	0.07161800418615347
34	0.0707101161075115
35	0.0677647671090294
36	0.06630756630756628
37	0.0653458189888843
38	0.06591251885369526
39	0.062272567615033476
40	0.06102134146341457
41	0.0601816308719988
42	0.05893077824321505
43	0.05862604753050252
44	0.057028719499028296
45	0.05637965331059958
46	0.05455086361524065
47	0.05376805562780682
48	0.053319893078644265
49	0.05163043959449284
